ISO Week Start Date,Country,Account,Product,Value in USD
2014-11-24,United States,Admin,Product B,7281.0
2014-11-24,United States,Utilities,Product B,5649.0
2014-11-24,United States,Revenue,Overhead,50793.37464926765
2014-11-24,United States,Labor,Overhead,18505.0
2014-11-24,United States,Raw Materials,Overhead,15065.37464926765
2014-11-24,United States,Admin,Overhead,8489.0
2014-11-24,United States,Utilities,Overhead,6508.0
2014-11-24,Canada,Revenue,Product A,86751.0
2014-11-24,Canada,Labor,Product A,17544.0
2014-11-24,Canada,Raw Materials,Product A,18795.791227268244
2014-11-24,Canada,Admin,Product A,8895.0
2014-11-24,Canada,Utilities,Product A,6282.0
2014-11-24,Canada,Revenue,Product B,33370.12766763292
2014-11-24,Canada,Labor,Product B,11124.0
2014-11-24,Canada,Raw Materials,Product B,9454.127667632923
2014-11-24,Canada,Admin,Product B,6043.0
2014-11-24,Canada,Utilities,Product B,4929.0
2014-11-24,Canada,Revenue,Overhead,40137.87890095962
2014-11-24,Canada,Labor,Overhead,11013.0
2014-11-24,Canada,Raw Materials,Overhead,11422.878900959622
2014-11-24,Canada,Admin,Overhead,9917.0
2014-11-24,Canada,Utilities,Overhead,5023.0
2014-11-24,Mexico,Revenue,Product A,76661.0
2014-11-24,Mexico,Labor,Product A,14966.0
2014-11-24,Mexico,Raw Materials,Product A,11992.065813240655
2014-11-24,Mexico,Admin,Product A,9283.0
2014-11-24,Mexico,Utilities,Product A,4080.0
2014-11-24,Mexico,Revenue,Product B,45527.082904152245
2014-11-24,Mexico,Labor,Product B,15036.0
2014-11-24,Mexico,Raw Materials,Product B,12588.082904152247
2014-11-24,Mexico,Admin,Product B,7563.0
2014-11-24,Mexico,Utilities,Product B,6292.0
2014-11-24,Mexico,Revenue,Overhead,43094.24037385824
2014-11-24,Mexico,Labor,Overhead,13586.0
2014-11-24,Mexico,Raw Materials,Overhead,11221.240373858243
2014-11-24,Mexico,Admin,Overhead,7947.0
2014-11-24,Mexico,Utilities,Overhead,6959.0
2014-12-01,United States,Revenue,Product A,64226.0
2014-12-01,United States,Labor,Product A,10161.0
2014-12-01,United States,Raw Materials,Product A,10564.875224040428
2014-12-01,United States,Admin,Product A,9155.0
2014-12-01,United States,Utilities,Product A,5962.0
2014-12-01,United States,Revenue,Product B,37047.0
2014-12-01,United States,Labor,Product B,13390.0
2014-12-01,United States,Raw Materials,Product B,11124.724143043477
2014-12-01,United States,Admin,Product B,6132.0
2014-12-01,United States,Utilities,Product B,4099.0
2014-12-01,United States,Revenue,Overhead,39025.17489459713
2014-12-01,United States,Labor,Overhead,10541.0
2014-12-01,United States,Raw Materials,Overhead,12573.174894597127
2014-12-01,United States,Admin,Overhead,5867.0
2014-12-01,United States,Utilities,Overhead,6775.0
2014-12-01,Canada,Revenue,Product A,55469.0
2014-12-01,Canada,Labor,Product A,18623.0
2014-12-01,Canada,Raw Materials,Product A,17680.397571197176
2014-12-01,Canada,Admin,Product A,6206.0
2014-12-01,Canada,Utilities,Product A,5528.0
2014-12-01,Canada,Revenue,Product B,39194.0
2014-12-01,Canada,Labor,Product B,11169.0
2014-12-01,Canada,Raw Materials,Product B,10594.56493556802
2014-12-01,Canada,Admin,Product B,5475.0
2014-12-01,Canada,Utilities,Product B,5810.0
2014-12-01,Canada,Revenue,Overhead,53962.69869094703
2014-12-01,Canada,Labor,Overhead,19518.0
2014-12-01,Canada,Raw Materials,Overhead,23408.698690947032
2014-12-01,Canada,Admin,Overhead,6836.0
2014-12-01,Canada,Utilities,Overhead,3160.0
2014-12-01,Mexico,Revenue,Product A,68394.0
2014-12-01,Mexico,Labor,Product A,11283.0
2014-12-01,Mexico,Raw Materials,Product A,11265.698124779783
2014-12-01,Mexico,Admin,Product A,7125.0
2014-12-01,Mexico,Utilities,Product A,5171.0
2014-12-01,Mexico,Revenue,Product B,51380.43653567975
2014-12-01,Mexico,Labor,Product B,18266.0
2014-12-01,Mexico,Raw Materials,Product B,20019.436535679753
2014-12-01,Mexico,Admin,Product B,5836.0
2014-12-01,Mexico,Utilities,Product B,4528.0
2014-12-01,Mexico,Revenue,Overhead,51000.01705596917
2014-12-01,Mexico,Labor,Overhead,18691.0
2014-12-01,Mexico,Raw Materials,Overhead,17661.01705596917
2014-12-01,Mexico,Admin,Overhead,8696.0
2014-12-01,Mexico,Utilities,Overhead,4885.0
2014-12-08,United States,Revenue,Product A,85525.0
2014-12-08,United States,Labor,Product A,16397.0
2014-12-08,United States,Raw Materials,Product A,16964.19906984729
2014-12-08,United States,Admin,Product A,6900.0
2014-12-08,United States,Utilities,Product A,5610.0
2014-12-08,United States,Revenue,Product B,46834.48005909358
2014-12-08,United States,Labor,Product B,16900.0
2014-12-08,United States,Raw Materials,Product B,13899.480059093581
2014-12-08,United States,Admin,Product B,9676.0
2014-12-08,United States,Utilities,Product B,4372.0
2014-12-08,United States,Revenue,Overhead,47548.05576792606
2014-12-08,United States,Labor,Overhead,17999.0
2014-12-08,United States,Raw Materials,Overhead,15739.055767926058
2014-12-08,United States,Admin,Overhead,5703.0
2014-12-08,United States,Utilities,Overhead,5308.0
2014-12-08,Canada,Revenue,Product A,65078.0
2014-12-08,Canada,Labor,Product A,19817.0
2014-12-08,Canada,Raw Materials,Product A,16492.512079249977
2014-12-08,Canada,Admin,Product A,7978.0
2014-12-08,Canada,Utilities,Product A,3640.0
2014-12-08,Canada,Revenue,Product B,47432.0
2014-12-08,Canada,Labor,Product B,12839.0
2014-12-08,Canada,Raw Materials,Product B,14017.662459067247
2014-12-08,Canada,Admin,Product B,5685.0
2014-12-08,Canada,Utilities,Product B,4851.0
2014-12-08,Canada,Revenue,Overhead,51480.956966564045
2014-12-08,Canada,Labor,Overhead,17531.0
2014-12-08,Canada,Raw Materials,Overhead,14973.956966564043
2014-12-08,Canada,Admin,Overhead,9643.0
2014-12-08,Canada,Utilities,Overhead,5772.0
2014-12-08,Mexico,Revenue,Product A,77037.0
2014-12-08,Mexico,Labor,Product A,11431.0
2014-12-08,Mexico,Raw Materials,Product A,9405.677006991995
2014-12-08,Mexico,Admin,Product A,9998.0
2014-12-08,Mexico,Utilities,Product A,3162.0
2014-12-08,Mexico,Revenue,Product B,45561.796938863554
2014-12-08,Mexico,Labor,Product B,11974.0
2014-12-08,Mexico,Raw Materials,Product B,13919.796938863557
2014-12-08,Mexico,Admin,Product B,8471.0
2014-12-08,Mexico,Utilities,Product B,6253.0
2014-12-08,Mexico,Revenue,Overhead,39170.46978688032
2014-12-08,Mexico,Labor,Overhead,12014.0
2014-12-08,Mexico,Raw Materials,Overhead,11772.469786880316
2014-12-08,Mexico,Admin,Overhead,5840.0
2014-12-08,Mexico,Utilities,Overhead,4836.0
2014-12-15,United States,Revenue,Product A,52643.0
2014-12-15,United States,Labor,Product A,15347.0
2014-12-15,United States,Raw Materials,Product A,12483.947168805136
2014-12-15,United States,Admin,Product A,5874.0
2014-12-15,United States,Utilities,Product A,4464.0
2014-12-15,United States,Revenue,Product B,45998.0
2014-12-15,United States,Labor,Product B,10689.0
2014-12-15,United States,Raw Materials,Product B,10308.88035847958
2014-12-15,United States,Admin,Product B,5671.0
2014-12-15,United States,Utilities,Product B,6831.0
2014-12-15,United States,Revenue,Overhead,38558.70251101148
2014-12-15,United States,Labor,Overhead,11171.0
2014-12-15,United States,Raw Materials,Overhead,9508.70251101148
2014-12-15,United States,Admin,Overhead,6449.0
2014-12-15,United States,Utilities,Overhead,6737.0
2014-12-15,Canada,Revenue,Product A,72669.0
2014-12-15,Canada,Labor,Product A,12539.0
2014-12-15,Canada,Raw Materials,Product A,13982.053400680776
2014-12-15,Canada,Admin,Product A,7361.0
2014-12-15,Canada,Utilities,Product A,5068.0
2014-12-15,Canada,Revenue,Product B,38322.0
2014-12-15,Canada,Labor,Product B,13670.0
2014-12-15,Canada,Raw Materials,Product B,12019.197855930259
2014-12-15,Canada,Admin,Product B,5370.0
2014-12-15,Canada,Utilities,Product B,4880.0
2014-12-15,Canada,Revenue,Overhead,44667.448351888415
2014-12-15,Canada,Labor,Overhead,16588.0
2014-12-15,Canada,Raw Materials,Overhead,14027.448351888417
2014-12-15,Canada,Admin,Overhead,5894.0
2014-12-15,Canada,Utilities,Overhead,5537.0
2014-12-15,Mexico,Revenue,Product A,59879.0
2014-12-15,Mexico,Labor,Product A,10597.0
2014-12-15,Mexico,Raw Materials,Product A,10856.511154971968
2014-12-15,Mexico,Admin,Product A,7090.0
2014-12-15,Mexico,Utilities,Product A,4704.0
2014-12-15,Mexico,Revenue,Product B,46878.198488283335
2014-12-15,Mexico,Labor,Product B,16566.0
2014-12-15,Mexico,Raw Materials,Product B,17943.19848828334
2014-12-15,Mexico,Admin,Product B,6517.0
2014-12-15,Mexico,Utilities,Product B,3197.0
2014-12-15,Mexico,Revenue,Overhead,45130.379882021225
2014-12-15,Mexico,Labor,Overhead,13648.0
2014-12-15,Mexico,Raw Materials,Overhead,13258.379882021221
2014-12-15,Mexico,Admin,Overhead,8137.0
2014-12-15,Mexico,Utilities,Overhead,5889.0
2014-12-22,United States,Revenue,Product A,62722.0
2014-12-22,United States,Labor,Product A,10097.0
2014-12-22,United States,Raw Materials,Product A,11558.992725663174
2014-12-22,United States,Admin,Product A,8157.0
2014-12-22,United States,Utilities,Product A,3587.0
2014-12-22,United States,Revenue,Product B,51812.596580279576
2014-12-22,United States,Labor,Product B,18535.0
2014-12-22,United States,Raw Materials,Product B,20662.596580279576
2014-12-22,United States,Admin,Product B,5610.0
2014-12-22,United States,Utilities,Product B,4727.0
2014-12-22,United States,Revenue,Overhead,39192.988719180124
2014-12-22,United States,Labor,Overhead,11854.0
2014-12-22,United States,Raw Materials,Overhead,11840.988719180126
2014-12-22,United States,Admin,Overhead,9627.0
2014-12-22,United States,Utilities,Overhead,4177.0
2014-12-22,Canada,Revenue,Product A,80933.0
2014-12-22,Canada,Labor,Product A,19283.0
2014-12-22,Canada,Raw Materials,Product A,21263.37571367758
2014-12-22,Canada,Admin,Product A,7791.0
2014-12-22,Canada,Utilities,Product A,5260.0
2014-12-22,Canada,Revenue,Product B,36282.0
2014-12-22,Canada,Labor,Product B,11749.0
2014-12-22,Canada,Raw Materials,Product B,10158.74846511908
2014-12-22,Canada,Admin,Product B,8048.0
2014-12-22,Canada,Utilities,Product B,5727.0
2014-12-22,Canada,Revenue,Overhead,43472.032272890836
2014-12-22,Canada,Labor,Overhead,12105.0
2014-12-22,Canada,Raw Materials,Overhead,13319.032272890838
2014-12-22,Canada,Admin,Overhead,8970.0
2014-12-22,Canada,Utilities,Overhead,4991.0
2014-12-22,Mexico,Revenue,Product A,91971.0
2014-12-22,Mexico,Labor,Product A,19259.0
2014-12-22,Mexico,Raw Materials,Product A,19557.14317070853
2014-12-22,Mexico,Admin,Product A,6814.0
2014-12-22,Mexico,Utilities,Product A,5648.0
2014-12-22,Mexico,Revenue,Product B,48978.0
2014-12-22,Mexico,Labor,Product B,12426.0
2014-12-22,Mexico,Raw Materials,Product B,11831.639605315588
2014-12-22,Mexico,Admin,Product B,9874.0
2014-12-22,Mexico,Utilities,Product B,5551.0
2014-12-22,Mexico,Revenue,Overhead,47194.14503101476
2014-12-22,Mexico,Labor,Overhead,16411.0
2014-12-22,Mexico,Raw Materials,Overhead,16564.14503101476
2014-12-22,Mexico,Admin,Overhead,7211.0
2014-12-22,Mexico,Utilities,Overhead,3484.0
